id,user,type,title,description,youtube,image,video,pdf,url,status,sortOrder,is_deleted,create_date,modify_date
225,15244,1,Experience,"Expertise in Accounts, Finance, and Secretarial services, supporting Semolina Kitchens Pvt. Ltd. (Adani Group). Skilled in bank guarantees, mutual funds, cash flow management, company incorporation, statutory compliance, secretarial audits, and regulatory filings, delivering seamless financial operations and corporate governance.",,,,,,1,1,1,2025-09-11 00:00:00,2025-09-11 00:00:00
226,15852,3,Portfolio,,,,,,https://www.behance.net/gallery/231428383/Portfolio-2025,1,1,0,2025-09-13 00:00:00,2025-09-13 00:00:00
227,15857,3,Graphics Designer,"Creative graphic designer with 6 months’ experience specializing in social media post design. Skilled in crafting visually engaging content that boosts brand presence and audience engagement. Dedicated to delivering fresh, impactful designs tailored for digital marketing success.",,,,,https://drive.google.com/file/d/14hOJFoI4HYCZK_CErn3mbRIYTcgSTdDN/view?usp=drivesdk,1,1,0,2025-09-13 00:00:00,2025-09-13 00:00:00
228,15865,3,Graphic designer,,,,,,https://kavishkhan64.wixsite.com/my-site-4,1,1,0,2025-09-13 00:00:00,2025-09-13 00:00:00
229,15963,1,DINESH KUMAR,,,,,,,1,1,0,2025-09-13 00:00:00,2025-09-13 00:00:00
230,16038,1,CASA SALES OFFICER IN AXIS BANK,"Experienced CASA Sales Officer at Axis Bank specializing in driving current and savings account growth. Expertise in customer acquisition, relationship management, and tailored banking solutions. Committed to delivering exceptional service that enhances client satisfaction and supports the bank’s financial objectives.",,uploads/document/1757774106_0171566f0ac1211eb77e.jpg,,,,1,1,0,2025-09-13 00:00:00,2025-09-13 00:00:00
231,16200,3,Graphic design portfolio,,,,,,https://drive.google.com/file/d/1rC4G8S8iCRi809IfXhPYQ3gp-vzx40y6/view?usp=drivesdk,1,1,0,2025-09-14 00:00:00,2025-09-14 00:00:00
232,16265,3,My work portfolio,,,,,,https://dribbble.com/Hemantkoli05,1,1,0,2025-09-14 00:00:00,2025-09-14 00:00:00
233,16391,3,Behance,,,,,,https://www.behance.net/devesh_pandey,1,1,0,2025-09-14 00:00:00,2025-09-14 00:00:00
234,16391,3,Works,,,,,,https://drive.google.com/drive/folders/1rzeX5gUhkai8mejYAGfrCMzufS6cZTd3,1,1,0,2025-09-14 00:00:00,2025-09-14 00:00:00
235,16634,1,My Portfolio,Link : https://drive.google.com/drive/folders/1cyFtEiOrIgpdMACHj2t2Mr_Hd6uuztGX,,,,,,1,1,0,2025-09-15 00:00:00,2025-09-15 00:00:00
236,16705,3,Portfolio,,,,,,https://drive.google.com/file/d/1-2zG5xKSWfnCfbnry3bqvNemervbAkQt/view?usp=drivesdk,1,1,0,2025-09-15 00:00:00,2025-09-15 00:00:00
237,16727,1,Store incharge,"Experienced Store Incharge specializing in retail inventory management, team leadership, and operational efficiency since 2020. Expert in optimizing stock control and elevating customer satisfaction to ensure smooth store operations and support sustained business growth. Committed to driving productivity and enhancing retail performance.",,,,,,1,1,0,2025-09-15 00:00:00,2025-09-15 00:00:00
238,16727,1,Care mamager,"Care Manager at Nokia Seamains Network Pvt Ltd since April 2009, specializing in coordinating technicians, engineers, vendors, and warehouse operations. Expert in stakeholder management and seamless communication, delivering efficient service solutions and enhancing customer satisfaction through strategic leadership and operational excellence.",,,,,,1,1,0,2025-09-15 00:00:00,2025-09-15 00:00:00
239,16727,1,Relationship executive,"Experienced Relationship Executive at Muthoot Finance (2013-2018), specializing in customer engagement, interest collections, and cross-selling financial products including NCDs, insurance, remittances, travel bookings, and gold investment schemes. Proven track record in driving business growth and enhancing client relationships across diverse financial services.",,,,,,1,1,0,2025-09-15 00:00:00,2025-09-15 00:00:00
240,16865,3,Portfolio,"Designed and developed a personal project portfolio to showcase my work. Focused on building a responsive, visually appealing layout with interactive elements to improve user engagement and smooth navigation across devices.",,,,,https://github.com/lalit-01patel/Portfolio,1,1,0,2025-09-16 00:00:00,2025-09-16 00:00:00
241,16865,3,KnowQuest,"Developed a Q&A web application supporting user authentication, question/answer posting, voting, and search features. Designed with MVC architecture and DAO pattern for secure data handling. Enhanced the UI with HTML, CSS, and JavaScript, and integrated advanced features like PDF export and QR code generation for better accessibility.",,,,,https://github.com/lalit-01patel/KnowQuest,1,1,0,2025-09-16 00:00:00,2025-09-16 00:00:00
242,16865,3,Grocery Management Store,"Built a system to streamline inventory and sales management for retail stores. Implemented RESTful APIs for smooth data communication, optimized SQL queries for performance, and created a user-friendly, responsive interface to improve operational efficiency and reliability.",,,,,https://github.com/lalit-01patel/Grocery-Store,1,1,0,2025-09-16 00:00:00,2025-09-16 00:00:00
243,17167,1,My CV,,,,,,,1,1,0,2025-09-16 00:00:00,2025-09-16 00:00:00
244,17229,3,Graphic Designer,"Hello, I'm Mod. Altaf Ansari, a creative designer with 6+ years of experience in corporate and international branding. Skilled in diverse design software, I craft visuals that inspire, inform, and engage—from billboards and web ads to videos, brochures, and signage. Passionate about turning ideas into impactful designs, I deliver innovative solutions that connect with audiences and drive success.",,,,,https://www.behance.net/altafraza786,1,1,0,2025-09-16 00:00:00,2025-09-16 00:00:00
245,17844,1,Work Portfolio,"Experienced professional with 12+ years in verification and back-office operations, specializing in client verification for US-based firms and contractor documentation. Expertise in MS Excel, process documentation, team coordination, and compliance ensures efficient, accurate service delivery. Adaptable and ready to drive operational excellence immediately.",,uploads/document/1758192602_7144864550598195f40b.jpg,,,,1,1,0,2025-09-18 00:00:00,2025-09-18 00:00:00
246,18051,3,Portfolio link,"A seasoned graphic designer and photographer with 10 years of expertise, specializing in branding, marketing, and digital media. Delivering impactful visual solutions and compelling imagery that elevate brand identity and drive audience engagement across diverse industries.",,,,,https://www.behance.net/ishwarchandra2,1,1,0,2025-09-18 00:00:00,2025-09-18 00:00:00
247,18051,3,Portfolio link,,,,,,https://drive.google.com/drive/folders/1KtFuXlr0lBXeyQpK3k-FZkgz_we1mEm3,1,1,0,2025-09-18 00:00:00,2025-09-18 00:00:00
248,18064,3,Gourav Pandey Portfolio,"I am a Full Stack Developer with experience in building scalable and user-friendly web applications. Skilled in MERN, Django, Flask, and cloud deployment (AWS, Docker). My projects include real-time IDE, collaborative docs, and booking systems. I enjoy solving complex problems with clean code, optimized backend systems, and intuitive UI/UX.",,,,,https://gouravpandeyportfolio.vercel.app/,1,1,0,2025-09-19 00:00:00,2025-09-19 00:00:00
249,18195,4,Graphic designer,,,,,uploads/document/1758268439_a2a3a6127f2535b9088b.pdf,,1,1,0,2025-09-19 00:00:00,2025-09-19 00:00:00
250,18381,3,Adarsh Kumar AIML engineer,,,,,,https://adarshkumar8081.vercel.app,1,1,0,2025-09-20 00:00:00,2025-09-20 00:00:00
251,16812,3,Portfolio,"Creative and detail-oriented Graphic Designer with 8+ years of experience in graphic design, with strong expertise in CorelDRAW , along with working knowledge of Photoshop, Illustrator, Indesign and Canva. understanding of typography, color theory, and print production processes.",,,,,https://www.behance.net/shamsiasif,1,1,0,2025-09-20 00:00:00,2025-09-20 00:00:00
252,18476,3,Figma Link,,,,,,https://www.figma.com/design/QFUTHUIseyx6x9CN0cunB7/CGA?node-id=0-1&p=f&t=N6xnE21DLa25RF3H-0,1,1,0,2025-09-20 00:00:00,2025-09-20 00:00:00
253,19169,3,FrontEnd Developer,,,,,,https://github.com/Amit123yadav,1,1,0,2025-09-22 00:00:00,2025-09-22 00:00:00
254,19169,3,EquipMedy,Medical e-commerce platform allowing users to buy and sell medical products,,,,,https://equipmedy.com/,1,1,0,2025-09-22 00:00:00,2025-09-22 00:00:00
255,19169,3,FitStreet Web,A health & fitness platform where users can track progress via website,,,,,https://thefitstreet.com/homepage,1,1,0,2025-09-22 00:00:00,2025-09-22 00:00:00
256,19720,3,Portfolio,,,,,,https://portfolio-wine-five-43.vercel.app/,1,1,0,2025-09-23 00:00:00,2025-09-23 00:00:00
257,20551,3,Yokesh preethi - Portfolio,,,,,,https://hazel-sparrow-b34.notion.site/Yokesh-Preethi-S-Portfolio-21c4a7e0cfa280329577c706e7090008?source=copylink,1,1,0,2025-09-26 00:00:00,2025-09-26 00:00:00
258,20676,1,Me,,,uploads/document/1758887010_72d46eaa326c708e33fe.jpg,,,,1,1,0,2025-09-26 00:00:00,2025-09-26 00:00:00
259,20969,4,Data analysis,I am searching for Job i am currently working as mis executive as a insurance company,,,,uploads/document/1758971510_e0f063a6da891c2d0e4f.pdf,,1,1,0,2025-09-27 00:00:00,2025-09-27 00:00:00
260,21465,3,Temp Portfolio,Just added some random works done for my clients,,,,,https://drive.google.com/drive/folders/168Isr_hLycmBzT_qR0LYSYtG7k_cza1Q,1,1,0,2025-09-29 00:00:00,2025-09-29 00:00:00
261,21413,3,My Portfolio,,,,,,https://abhay-portfolio-sable.vercel.app/,1,1,0,2025-09-29 00:00:00,2025-09-29 00:00:00
262,21647,1,Formulation and development of sublingual tablet of imipramine hcl,"Expertise in formulation and development of sublingual tablets, specializing in Imipramine HCl with optimized excipients and API integration. Focused on innovative CNS therapies, we deliver rapid-onset, patient-friendly dosage forms, enhancing bioavailability and compliance for improved therapeutic outcomes.",,,,,,1,1,0,2025-09-29 00:00:00,2025-09-29 00:00:00
263,22042,1,E-commerce Website,https://delveinsight.com,,uploads/document/1759221461_765fa382762726612737.jpg,,,,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
264,22042,1,News Website,https://news24online.com,,uploads/document/1759221517_08943d0742ef51894070.jpg,,,,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
265,22037,3,Titans Consultancy,,,,,,https://titansconsultancy.com/,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
266,22037,3,Unifier Group,,,,,,https://unifiergroup.com/,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
267,22037,3,Golden Touch Investments,,,,,,https://goldentouchinvestments.com/,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
268,22037,3,Rwebsys Technology Pvt Ltd,,,,,,https://rwebsys.com/,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
269,22037,3,Janta Live Press Network,,,,,,https://jantalive.in/,1,1,0,2025-09-30 00:00:00,2025-09-30 00:00:00
270,22760,3,Finance Advisory Services,"Our Finance Advisory Services specialize in global bank loans and credit card solutions, offering expert guidance to optimize financing strategies. We deliver tailored, industry-focused advice that enhances credit access and financial flexibility, driving sustainable growth and maximizing client financial strength worldwide.",,,,,https://mukeshsha.banksupport.in/,1,1,0,2025-10-04 00:00:00,2025-10-04 00:00:00
271,23292,1,Personal Banker Authorizer,,,,,,,1,1,0,2025-10-04 00:00:00,2025-10-04 00:00:00
272,23441,3,codexAmajad,,,,,,https://codexamajad.vercel.app/,1,1,0,2025-10-05 00:00:00,2025-10-05 00:00:00
273,24963,3,LINKDIN,All my details in this Link,,,,,https://www.linkedin.com/in/nirmal-sahoo-8aa3b2187?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,1,1,0,2025-10-08 00:00:00,2025-10-08 00:00:00
274,24961,1,Area Manager,,,,,,,1,1,0,2025-10-08 00:00:00,2025-10-08 00:00:00
275,25261,3,CGI and props,,,,,,https://www.behance.net/saurabhprajapa11,1,1,0,2025-10-09 00:00:00,2025-10-09 00:00:00
276,25449,3,Personal Portfolio,It describes all my projects made till now and the projects I'm planning to do in future.\r\nShowcasing my skills.,,,,,https://lovely-cocada-2bc639.netlify.app/,1,1,0,2025-10-10 00:00:00,2025-10-10 00:00:00
277,25509,4,ROHIT CHATURVEDI CV,,,,,uploads/document/1760076753_378dbe161f5be5223cdf.pdf,,1,1,0,2025-10-10 00:00:00,2025-10-10 00:00:00
278,25526,1,Harsh yadav,"Experienced telesales professional with 1 year in the insurance sector, specializing in customer acquisition and retention. Skilled in persuasive communication and product knowledge, delivering tailored insurance solutions. Committed to driving sales growth and enhancing client satisfaction through effective engagement and service.",,uploads/document/1760078627_57293f57bfe3979c8328.png,,,,1,1,0,2025-10-10 00:00:00,2025-10-10 00:00:00
279,25655,3,Laari Khojo,"Laari Khojo is a dynamic street vendor discovery platform that maps vendors in real-time, addressing the challenge of vendor relocations. By enabling effortless location updates via WhatsApp, it ensures vendors retain customers, build trust through reviews, and gain a vital digital presence via menu, business photos, etc.",,,,,https://laarikhojo.in,1,1,0,2025-10-10 00:00:00,2025-10-10 00:00:00
280,25771,3,Early and hard bucket collection and legal,"Specializing in early-stage and hard-bucket debt collection across Gujarat and Madhya Pradesh, our legal team delivers expert recovery solutions. Combining in-depth regional legal expertise with tailored strategies, we ensure efficient collections, minimize delinquencies, and maximize client financial performance.",,,,,https://app.mintifi.com/login,1,1,0,2025-10-11 00:00:00,2025-10-11 00:00:00
281,25929,3,Linkedin,"I have 4.6 years of SEO and guest posting experience, with proven results in boosting traffic and rankings. I also bring leadership skills as a Team Lead, along with expertise in AEO (Answer Engine Optimization) and GEO (Generative Engine Optimization) to stay ahead in AI-driven search.",,,,,https://www.linkedin.com/in/digitaldiwakar,1,1,0,2025-10-11 00:00:00,2025-10-11 00:00:00
282,26071,3,Behance,,,,,,https://www.behance.net/saurabhmaurya45,1,1,0,2025-10-12 00:00:00,2025-10-12 00:00:00
283,26262,4,Jeetendra Resume,,,,,uploads/document/1760269275_c2e8aef5ba6aa42b6910.pdf,,1,1,0,2025-10-12 00:00:00,2025-10-12 00:00:00
284,26752,1,Maersk Global Service Center as a Process Expert,"Resolved customer disputes related to invoices, demurrage & detection.\r\n\r\nProvided training to new joiners and supported team performance improvement.\r\n\r\nMaintained accurate documentation and ensured compliance with operational policies.\r\n\r\nSkills & Expertise\r\nTeam Handling & Coordination\r\n\r\nLogistics & Operations Knowledge\r\n\r\nAdditional Highlights\r\nFamiliar with BPO operations, shipping documentation, and customer service workflows. Quick learner with the ability to adapt to new systems and processes.",,,,,,1,1,0,2025-10-14 00:00:00,2025-10-14 00:00:00
285,27154,1,Traditional and digital marketing Specialist,"Highly motivated and results-oriented digital marketing professional seeking a\r\nchallenging position as a Digital Marketing Executive. With a passion for leveraging\r\ninnovative strategies and emerging technologies, I aim to drive brand awareness,\r\nincrease website traffic, and maximize customer engagement. By utilizing my\r\nexpertise in campaign management, data analysis, and creative content\r\ndevelopment, I strive to contribute to the growth and success of an organization.",,uploads/document/1760499341_fd461a09a75ea2bb08ae.jpg,,,,1,1,0,2025-10-15 00:00:00,2025-10-15 00:00:00
286,27558,4,Resume,,,,,uploads/document/1760587218_3a18fb55787b28511969.pdf,,1,1,0,2025-10-16 00:00:00,2025-10-16 00:00:00
287,27593,3,Bento,,,,,,https://bento.me/vikram-patel,1,1,0,2025-10-16 00:00:00,2025-10-16 00:00:00
288,27593,3,Linkedin,,,,,,https://www.linkedin.com/in/vikram-patel-a8983b106,1,1,0,2025-10-16 00:00:00,2025-10-16 00:00:00
289,27908,4,Senior relationship manager,,,,,uploads/document/1760638035_2d1e4dd7994087646f94.pdf,,1,1,0,2025-10-16 00:00:00,2025-10-16 00:00:00
290,30002,4,HR Manager,"A typical HR Manager job description includes managing all aspects of human resources practices and processes. This professional ensures the effective use of human capital to achieve business goals, while also taking care of employee needs and regulatory compliance.\r\nHere's a sample HR Manager job description \r\nThe ideal candidate will oversee all HR operations, ensuring compliance, driving employee engagement, and aligning people practices with business goals.",,,,uploads/document/1761205328_6357619a74611790668d.pdf,,1,1,0,2025-10-23 00:00:00,2025-10-23 00:00:00
291,28229,1,Data entry work,"Data entry work involves accurately inputting, updating, and maintaining data in computer systems or databases. This includes transferring information from paper documents or other sources into digital formats, verifying data accuracy, correcting errors, organizing files, and ensuring confidentiality and security of information.",,,,,,1,1,0,2025-10-23 00:00:00,2025-10-23 00:00:00
292,30295,2,Portfolio work,"Responsible for shooting, editing, and producing creative video content for brands and clients. Handles all aspects of video production including camera operation, lighting, sound, and post-production. Works closely with teams to bring concepts to life through engaging storytelling and professional editing.",https://drive.google.com/drive/folders/1-e6fE9p0Ven7wc-gmSydzH4PniUhKIOQ,,,,,1,1,0,2025-10-23 00:00:00,2025-10-23 00:00:00
293,30417,4,Store Manager,,,,,uploads/document/1761289506_1d6357d8dcb26cf42ae1.pdf,,1,1,0,2025-10-24 00:00:00,2025-10-24 00:00:00
294,30703,1,RO,Top class business and collection Satya micro captain,,,,,,1,1,0,2025-10-24 00:00:00,2025-10-24 00:00:00
295,26671,3,Portfolio,"Dedicated Node.js Developer with experience in backend architecture and full-stack web development. Skilled in building robust server-side applications, RESTful APIs, and database management systems.",,,,,https://sandeepguptax2003.github.io/,1,1,0,2025-10-25 00:00:00,2025-10-25 00:00:00
296,30521,3,Graphic Design Portfolio,,,,,,https://www.behance.net/Rohitsharma1503,1,1,0,2025-10-25 00:00:00,2025-10-25 00:00:00
297,30638,1,Professional Portfolio  Anup Kumar Das,"Anup Kumar Das is an operations and customer service expert with 10+ years in corporate and field settings. Specializing in process improvement and team management within telecommunications, he drives efficiency and accuracy, delivering 25% enhanced operational performance and superior customer satisfaction.",,,,,,1,1,0,2025-10-25 00:00:00,2025-10-25 00:00:00
298,27885,1,Me,I am best to my work.... honesty work,,uploads/document/1761403026_fc1f2ca595de13af7c0e.jpg,,,,1,1,0,2025-10-25 00:00:00,2025-10-25 00:00:00
299,21460,1,"I am looking a Job in any of these departments (Sourcing, Purchasing, PPC & Top management).",Management handelling \r\nProblem solving behaviour \r\nEffective communication \r\nFocusing on solution,,uploads/document/1761564002_86147e922ada73bc70f7.jpg,,,,1,1,0,2025-10-27 00:00:00,2025-10-27 00:00:00
300,32007,3,College Inventory,"Developed a secure login system using JWT authentication, ensuring 100% data integrity for 1,000+ students\r\nand faculty users.\r\n• Integrated Sanity (CMS) for department-specific data empowering admin to search, add items efficiently to a\r\ncart, and initiate procurement processes\r\n• Automated email notifications for checkouts using Nodemailer, and centralized order history with alerts and\r\ncontact feature for flexible administration and efficient user communication",,,,,https://hbtu-inventory.vercel.app,1,1,0,2025-10-27 00:00:00,2025-10-27 00:00:00
301,32279,4,Jagjit Singh Customer Service Support,"Jagjit Singh offers 15+ years of expertise in after-sale service, quality control, and purchase within consumer electronics and medical devices. Specializing in device calibration, functional testing, vendor development, and cost reduction, he delivers exceptional customer support and drives operational excellence.",,,,uploads/document/1761636923_865b36a12afa64bc1602.pdf,,1,1,0,2025-10-28 00:00:00,2025-10-28 00:00:00
302,32279,3,Jagjit Singh Customer Support,,,,,,https://in.linkedin.com/in/jagjit-singh-customer-support-quality,1,1,0,2025-10-28 00:00:00,2025-10-28 00:00:00
303,32436,1,Internship AI &ML,"Completed an AI & ML internship at ISRO, gaining hands-on experience in advanced machine learning models and data analysis for aerospace applications. Specialized in developing innovative AI solutions that enhance satellite data processing, demonstrating strong technical skills and contributing to impactful space research projects.",,uploads/document/1761717006_9dcd9067f43a9d74ac95.jpg,,,,1,1,0,2025-10-29 00:00:00,2025-10-29 00:00:00
304,32436,4,Atal yaan project,"Successfully completed the Atal Yaan internship project on OrbitX, showcasing expertise in aerospace technology and project management. Focused on innovative solutions in orbital mechanics, delivering impactful insights that enhance space mission efficiency and contribute to cutting-edge industry advancements.",,,,uploads/document/1761717291_206da2be99e7ba356c3a.pdf,,1,1,0,2025-10-29 00:00:00,2025-10-29 00:00:00
305,32898,3,My Portfolio,,,,,,https://dipakkumarsahu.netlify.app/,1,1,0,2025-10-29 00:00:00,2025-10-29 00:00:00
306,33194,3,Design Folio,,,,,,https://www.behance.net/manbirsingh#,1,1,0,2025-10-30 00:00:00,2025-10-30 00:00:00
307,33596,1,Pm surya yogna,"Pm Surya Yogna offers tailored financial solutions under the Pradhan Mantri Surya Yogna scheme, providing affordable solar energy products and services. With a focus on renewable energy adoption, it ensures cost-effective, eco-friendly power access, delivering sustainable impact and customer satisfaction.",,,,,,1,1,0,2025-10-31 00:00:00,2025-10-31 00:00:00
308,33629,1,Hotel Booking Systeam,https://hotelsudarshan.com/,,uploads/document/1761902361_d0ac3d4d56d634d8e91a.png,,,,1,1,0,2025-10-31 00:00:00,2025-10-31 00:00:00
309,34384,3,My Portfolio,,,,,,https://www.canva.com/design/DAG1HcWjHrk/qUmnBDertD4-j4vS9dpUjg/edit?ui=e30,1,1,0,2025-11-02 00:00:00,2025-11-02 00:00:00
310,34977,1,CUSTOMER SUPPORT ASSOSICATE FLIPKART,,,,,,,1,1,0,2025-11-03 00:00:00,2025-11-03 00:00:00
311,7288,1,portfolio 5,test,,,,,,1,1,0,2025-11-04 00:00:00,2025-11-04 00:00:00
312,7288,1,portfolio 5,test,,,,,,1,1,0,2025-11-04 00:00:00,2025-11-04 00:00:00
313,35180,3,Video editor,"With years of experience across diverse genres—commercials, branded content, documentaries, and social media videos—I bring technical expertise paired with creative vision. My editing style adapts to your unique needs, ensuring every cut, transition, and effect enhances the story you want to tell. By carefully crafting pace, color grading, sound design, and motion graphics, I create videos that hold attention and inspire action.",,,,,https://www.behance.net/lakshayanand,1,1,0,2025-11-04 00:00:00,2025-11-04 00:00:00
314,35997,3,Portfolio Website,,,,,,https://vishnu-portfolio-eight.vercel.app/,1,1,0,2025-11-06 00:00:00,2025-11-06 00:00:00
315,36064,3,PORTFOLIO,,,,,,https://www.behance.net/dhruvgraphic08,1,1,0,2025-11-06 00:00:00,2025-11-06 00:00:00
316,36317,2,Pre Wedding,Shoot and Edit by me,https://youtu.be/2bx0H9O4u7U,,,,,1,1,0,2025-11-07 00:00:00,2025-11-07 00:00:00
317,36317,2,Pre Wedding Teaser,Shoot and edit by me,https://youtu.be/xuGI7c_Ul00,,,,,1,1,0,2025-11-07 00:00:00,2025-11-07 00:00:00
318,36317,3,Brand Shoot,"Script writing, shoot and edit by me",,,,,https://www.instagram.com/reel/C_SDe5PyMkW/?utm_source=ig_web_button_share_sheet,1,1,0,2025-11-07 00:00:00,2025-11-07 00:00:00
319,36505,3,Gyan Ranjan Ojha profile,,,,,,https://gyanranjanojha.vercel.app/,1,1,0,2025-11-07 00:00:00,2025-11-07 00:00:00
320,36738,3,Vipul gupta portfolio,,,,,,https://www.behance.net/gallery/196160049/VIPUL-PORTFOLIO,1,1,0,2025-11-08 00:00:00,2025-11-08 00:00:00
321,37000,4,Kyc aml,"KYC AML Portfolio specializes in regulatory compliance solutions for the banking and financial sectors. With expertise in customer due diligence, risk assessment, and anti-money laundering strategies, we deliver tailored services that enhance compliance efficiency and mitigate financial crime risks, ensuring secure and transparent operations.",,,,uploads/document/1762672833_11cbb1dd85e0b71a9f4a.pdf,,1,1,0,2025-11-09 00:00:00,2025-11-09 00:00:00
322,37181,3,Portfolio,,,,,,https://www.behance.net/harshitgautam6,1,1,0,2025-11-09 00:00:00,2025-11-09 00:00:00
323,37228,4,resume,,,,,uploads/document/1762726271_214f37b35e0b48ab39bb.pdf,,1,1,0,2025-11-10 00:00:00,2025-11-10 00:00:00
324,37333,1,Logo design,,,uploads/document/1762758206_3f8cc73592b36213103f.png,,,,1,1,0,2025-11-10 00:00:00,2025-11-10 00:00:00
325,37939,3,P three C,,,,,,https://p3ctsl.com/,1,1,0,2025-11-12 00:00:00,2025-11-12 00:00:00
326,37939,3,J & B Technology and Innovations,,,,,,https://www.jbti.in/,1,1,0,2025-11-12 00:00:00,2025-11-12 00:00:00
327,37939,3,Artiquity,,,,,,https://artiquity.in/,1,1,0,2025-11-12 00:00:00,2025-11-12 00:00:00
328,37939,4,Pratyaya,,,,,uploads/document/1762886898_a08e7d60d99905313693.pdf,,1,1,0,2025-11-12 00:00:00,2025-11-12 00:00:00
329,37840,1,Global IT Leader Service Desk & IT Ops  Expert in Multi-Region Support.,"Seasoned IT leader specializing in strategic planning, infrastructure management, and cybersecurity compliance. Expert in driving enterprise-wide digital transformations, optimizing DevOps delivery, and building high-performing teams. Certified in ITIL, Six Sigma, and Prince2, delivering aligned IT roadmaps that enhance performance, security, and innovation.",,,,,,1,1,0,2025-11-12 00:00:00,2025-11-12 00:00:00
330,9492,1,Mr. Pavankumar Jamdade,"Pavankumar Jamdade is a dedicated professional known for his intelligence, strategic thinking, and strong work ethic. Committed to delivering impactful solutions, he excels in balancing professional excellence with family values, driving success and reliability in every endeavor.",,uploads/document/1763016527_b085a0da231f5f97a43b.jpg,,,,1,1,0,2025-11-13 00:00:00,2025-11-13 00:00:00
331,38050,4,Manager Client Delivery,"Expert in AML, KYC, and EDD operations across U.S. and Middle East markets, leading large teams to ensure 100% regulatory compliance. Proven track record in reducing false positives by 30%, enhancing fraud detection, and delivering 95%+ client satisfaction through process automation and rigorous audits.\r\nSix Sigma Green / Yellow / Black Belt",,,,uploads/document/1763036425_e25231c563541ec94513.pdf,,1,1,0,2025-11-13 00:00:00,2025-11-13 00:00:00
332,38335,2,Portfolio,i have videos of my previous work,https://drive.google.com/drive/folders/1x1K0rDJY7td014mewYLyqO4iSspx89BL,,,,,1,1,0,2025-11-17 00:00:00,2025-11-17 00:00:00
333,38397,3,Graphics designer,Graphic designer,,,,,https://drive.google.com/file/d/15lB5xwyvuOEQWnIYxH7C7rezLsvoinIK/view?usp=drive_link,1,1,0,2025-11-17 00:00:00,2025-11-17 00:00:00
334,38417,1,Lean manufacturing methodology,"Expert in lean manufacturing, specializing in waste reduction and efficiency enhancement. Delivers streamlined processes that boost productivity and lower costs, driving sustainable operational excellence across manufacturing sectors.",,,,,,1,1,0,2025-11-17 00:00:00,2025-11-17 00:00:00
335,38589,1,jhvkjuh,,,uploads/document/1763449208_53d43cb4e18496a570a9.jpeg,,,,1,1,0,2025-11-18 00:00:00,2025-11-18 00:00:00
336,38623,1,testing,bsdbdbbd,,uploads/document/1763449328_4616235dedbb98e2be94.jpg,,,,1,1,0,2025-11-18 00:00:00,2025-11-18 00:00:00
337,38593,1,fjhjhfg,ghger,,uploads/document/1763450141_cc912136572bf60f2e55.png,,,,1,1,1,2025-11-18 00:00:00,2025-11-18 00:00:00
338,38593,1,dhfr,qfjejf,,uploads/document/1763453286_3045e5ab2c5f3548a9e2.pdf,,,,1,1,1,2025-11-18 00:00:00,2025-11-18 00:00:00
339,38647,1,QA Engineer,,,,,,,1,1,0,2025-11-18 00:00:00,2025-11-18 00:00:00
340,26656,1,ghjhgjhh,sdfsdf,,,,,,1,1,1,2025-11-19 00:00:00,2025-11-19 00:00:00
341,38593,1,bfdbe,,,uploads/document/1763532529_68bc16a6986a4c1b05ce.pdf,,,,1,1,1,2025-11-19 00:00:00,2025-11-19 00:00:00
342,38593,1,Testing,,,uploads/document/1763540263_7c31bd8342a5a53d6873.pdf,,,,1,1,1,2025-11-19 00:00:00,2025-11-19 00:00:00
343,38593,4,djkfn1,ergregreg1,,,,uploads/document/1763543308_865a099af1e173d8d095.pdf,,1,1,1,2025-11-19 00:00:00,2025-11-19 00:00:00
344,38700,1,QA,,,uploads/document/1763632453_72ee579e7f74a797be8d.png,,,,1,1,0,2025-11-20 00:00:00,2025-11-20 00:00:00
345,26656,1,vdhdh,bxbxb,,uploads/document/1763740154_96c7da118d07476d2187.pdf,,,,1,1,1,2025-11-21 00:00:00,2025-11-21 00:00:00
346,38721,1,QA,Test,,uploads/document/1763726827_ec25cce257b76835c269.jpeg,,,,1,1,0,2025-11-21 00:00:00,2025-11-21 00:00:00
347,38734,1,Update Portfolio Details,Update Portfolio Details,,uploads/document/1763965887_e9639d0f39b98963e160.png,,,,1,1,0,2025-11-24 00:00:00,2025-11-24 00:00:00
348,38672,4,Newww,,,,,uploads/document/1763969497_b0c63b8778b0d6e876ee.pdf,,1,1,0,2025-11-24 00:00:00,2025-11-24 00:00:00
349,38722,1,QA,,,uploads/document/1764056542_2b82ef0be6408c30251f.png,,,,1,1,0,2025-11-25 00:00:00,2025-11-25 00:00:00
350,38593,1,hgjrg,wefgewfew,,uploads/document/1764138623_8908836d847b393f0af8.pdf,,,,1,1,1,2025-11-26 00:00:00,2025-11-26 00:00:00
